gt_id,layer,source_id_lossy,source_map,symbol_type,confidence_grade,position_source,provenance,x,y
student:02280,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350817.936,4668855.129
student:02281,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,343418.283,4668859.297
student:02282,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337070.787,4668710.607
student:02283,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337310.514,4668574.790
student:02284,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336447.461,4668203.298
student:02285,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336470.398,4668326.306
student:02286,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337833.658,4667006.933
student:02287,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,343989.670,4667007.420
student:02288,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351094.392,4667649.797
student:02289,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,353316.878,4667847.563
student:02290,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354704.758,4667835.819
student:02291,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354781.016,4667755.265
student:02292,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,353981.139,4666479.633
student:02293,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354479.366,4666186.844
student:02294,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354362.800,4666182.555
student:02295,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,353468.220,4666147.488
student:02296,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,346837.091,4666919.532
student:02297,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341630.161,4666898.459
student:02298,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341695.595,4666877.248
student:02299,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335165.144,4665608.162
student:02300,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336848.399,4665454.138
student:02301,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339489.740,4665734.915
student:02302,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340239.568,4665644.999
student:02303,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340784.604,4665119.796
student:02304,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,344565.121,4665980.195
student:02305,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348867.573,4664731.233
student:02306,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341728.710,4664292.843
student:02307,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341457.035,4664195.613
student:02308,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335615.777,4663260.206
student:02309,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,343596.621,4663723.149
student:02310,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,343656.507,4663637.812
student:02311,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351819.486,4663272.574
student:02312,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347816.028,4662941.089
student:02313,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347689.783,4662886.776
student:02314,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,346209.473,4662045.037
student:02315,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,345691.959,4662238.394
student:02316,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,345276.080,4662721.407
student:02317,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,345035.435,4662685.641
student:02318,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,344664.825,4662677.703
student:02319,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338297.712,4662384.374
student:02320,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338143.417,4662057.661
student:02321,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335642.194,4662241.805
student:02322,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337297.676,4661299.037
student:02323,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337825.522,4661971.463
student:02324,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338007.006,4661966.063
student:02325,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,346368.115,4661970.456
student:02326,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354330.482,4660193.976
student:02327,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348248.679,4660274.698
student:02328,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347725.672,4660543.939
student:02329,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342596.968,4660622.669
student:02330,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340280.735,4660353.020
student:02331,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339535.619,4660642.224
student:02332,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338947.189,4660161.046
student:02333,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338255.088,4660270.405
student:02334,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336928.096,4659491.354
student:02335,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349633.120,4659874.338
student:02336,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350970.150,4659026.855
student:02337,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351072.334,4659059.363
student:02338,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351536.735,4658498.456
student:02339,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350991.789,4658084.317
student:02340,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341480.396,4658455.751
student:02341,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,338437.693,4658538.956
student:02342,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336258.554,4658076.955
student:02343,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341157.799,4657179.156
student:02344,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342310.605,4657811.773
student:02345,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349271.407,4657582.052
student:02346,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349615.220,4657929.474
student:02347,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350176.672,4657158.885
student:02348,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350573.423,4657664.282
student:02349,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349890.306,4656862.125
student:02350,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349806.096,4656583.836
student:02351,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348239.973,4656532.597
student:02352,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339537.493,4656525.348
student:02353,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337725.767,4655993.705
student:02354,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,337141.178,4656110.284
student:02355,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336314.737,4655752.544
student:02356,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336792.376,4655830.410
student:02357,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339617.087,4655438.519
student:02358,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339678.617,4655419.197
student:02359,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347890.403,4655586.915
student:02360,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348231.413,4655669.162
student:02361,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348917.983,4655250.569
student:02362,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,349340.058,4654841.375
student:02363,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,344535.204,4654915.758
student:02364,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336644.408,4654751.567
student:02365,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,336522.164,4654728.130
student:02366,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335526.908,4654884.625
student:02367,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,341228.646,4653547.684
student:02368,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,343743.490,4653590.362
student:02369,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347019.632,4653255.249
student:02370,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351397.011,4653121.361
student:02371,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,354302.617,4653410.752
student:02372,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,348127.818,4652225.494
student:02373,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,347079.981,4652695.382
student:02374,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342839.504,4652374.850
student:02375,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342890.322,4652777.536
student:02376,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342846.696,4652867.607
student:02377,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342878.134,4652996.744
student:02378,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342046.015,4652676.800
student:02379,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340752.025,4652475.506
student:02380,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340296.959,4652057.193
student:02381,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339766.819,4652402.300
student:02382,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335716.860,4652413.745
student:02383,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335747.032,4652067.192
student:02384,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335227.537,4651734.277
student:02385,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335808.518,4651849.324
student:02386,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335753.355,4651951.480
student:02387,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,335862.906,4651970.440
student:02388,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,339157.036,4651890.896
student:02389,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,340189.741,4651986.985
student:02390,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351137.128,4651717.958
student:02391,student_reviewed,100004e13,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,351307.040,4651745.910
student:02392,student_reviewed,1000071537508217100,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,342388.728,4651387.536
student:02393,student_reviewed,1000071537508404500,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,345834.725,4651122.123
student:02394,student_reviewed,1000071537509688300,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,350165.131,4651154.498
student:02395,student_reviewed,1000071537509803400,K-35-063-3_Tatarevo_4326,Mound,as_digitised,as_digitised,student_digitised,352398.120,4651227.743
student:02396,student_reviewed,merged-K-35-063-4_Skobelevo_4326_c04195,K-35-063-4_Skobelevo_4326,Other,as_digitised,as_digitised,student_digitised,365768.578,4650868.109
student:02397,student_reviewed,merged-K-35-063-4_Skobelevo_4326_c04196,K-35-063-4_Skobelevo_4326,Other,as_digitised,as_digitised,student_digitised,370786.862,4650571.861
student:02398,student_reviewed,100005e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375871.232,4659308.988
student:02399,student_reviewed,100005e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375857.999,4659177.247
student:02400,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368497.751,4668259.524
student:02401,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363558.586,4668045.162
student:02402,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,356126.135,4667611.426
student:02403,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,357809.387,4667013.230
student:02404,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,361472.875,4667467.394
student:02405,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363561.386,4667207.626
student:02406,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369853.982,4666765.848
student:02407,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368026.600,4666700.341
student:02408,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,366901.738,4666267.206
student:02409,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,366790.924,4666106.888
student:02410,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363477.728,4666579.798
student:02411,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363679.601,4666590.950
student:02412,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,362556.215,4666696.849
student:02413,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,362046.690,4666832.294
student:02414,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,361112.423,4666444.727
student:02415,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,360156.008,4666055.720
student:02416,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,359621.274,4666800.888
student:02417,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,359537.361,4666824.519
student:02418,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,357744.310,4666329.713
student:02419,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,360768.964,4665813.104
student:02420,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,361594.106,4665918.563
student:02421,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,361934.552,4665793.790
student:02422,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,364187.869,4665600.199
student:02423,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,366738.469,4665718.110
student:02424,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373203.826,4665282.682
student:02425,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373310.424,4665207.837
student:02426,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373435.631,4665152.171
student:02427,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374447.533,4665853.899
student:02428,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374664.561,4665705.257
student:02429,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,370803.813,4664500.591
student:02430,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369948.368,4664063.338
student:02431,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369756.986,4664072.458
student:02432,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369510.009,4664243.663
student:02433,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369607.400,4664428.040
student:02434,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369402.395,4664603.501
student:02435,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369067.385,4664462.332
student:02436,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368974.091,4664562.674
student:02437,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368831.865,4664664.000
student:02438,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368763.990,4664397.725
student:02439,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368687.075,4664876.275
student:02440,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,366587.123,4664579.560
student:02441,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,362374.135,4664807.585
student:02442,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,367451.889,4663953.642
student:02443,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368358.676,4663924.379
student:02444,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368684.476,4663521.882
student:02445,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369048.254,4663299.723
student:02446,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,369765.385,4663491.957
student:02447,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,371575.230,4663869.435
student:02448,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,372659.015,4663079.467
student:02449,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,372720.889,4663721.278
student:02450,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375829.058,4662274.660
student:02451,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375575.259,4662066.857
student:02452,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375259.503,4662273.646
student:02453,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375118.649,4662283.920
student:02454,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374655.309,4662364.163
student:02455,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374161.851,4662415.974
student:02456,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373865.602,4662545.471
student:02457,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373602.069,4662825.679
student:02458,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373524.471,4662810.991
student:02459,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373343.016,4662894.108
student:02460,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373217.596,4662927.712
student:02461,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373139.693,4662867.406
student:02462,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,373046.157,4662927.705
student:02463,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,365771.108,4662585.887
student:02464,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,361827.024,4661893.970
student:02465,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,368287.099,4661242.033
student:02466,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374345.146,4661847.911
student:02467,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,371200.470,4661777.472
student:02468,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374752.473,4661386.611
student:02469,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,374703.992,4661247.649
student:02470,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,375778.131,4660617.807
student:02471,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,364591.237,4660496.252
student:02472,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,357585.291,4660769.683
student:02473,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,362642.149,4659270.527
student:02474,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363588.254,4659874.003
student:02475,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,363710.576,4659854.579
student:02476,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,370112.147,4659395.126
student:02477,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,371475.821,4657177.243
student:02478,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,367607.591,4657994.248
student:02479,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,367525.304,4658016.833
student:02480,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,367331.149,4657894.262
student:02481,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,365803.009,4657083.943
student:02482,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,364778.769,4657680.639
student:02483,student_reviewed,100003e13,K-35-063-4_Skobelevo_4326,Mound,as_digitised,as_digitised,student_digitised,364386.251,4656196.716
