gt_id,layer,symbol_code,source_map,symbol_type,confidence_grade,position_source,provenance,x,y
student:03007,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,457982.868,4676680.580
student:03008,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,457449.105,4677356.918
student:03009,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,456799.091,4677776.095
student:03010,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,456661.010,4677803.647
student:03011,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,451658.136,4677903.981
student:03012,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,451009.566,4677048.904
student:03013,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,directly_reviewed,own_mark,student_digitised,451455.276,4677842.923
student:03014,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,443477.928,4677121.956
student:03015,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,442786.552,4677030.955
student:03016,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,440800.362,4677143.342
student:03017,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,439418.363,4677889.865
student:03018,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,440864.721,4675603.394
student:03019,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,441605.684,4675894.360
student:03020,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,441761.854,4676271.972
student:03021,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,445118.837,4675931.834
student:03022,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,445853.122,4676085.920
student:03023,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449597.985,4675851.408
student:03024,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449251.612,4676000.903
student:03025,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,450495.806,4675031.493
student:03026,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,453982.595,4675600.115
student:03027,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,455531.607,4675121.666
student:03028,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,457679.134,4675557.042
student:03029,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,457954.210,4675055.450
student:03030,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,455482.930,4673916.696
student:03031,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,454810.199,4673700.446
student:03032,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,454063.553,4674890.405
student:03033,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449522.416,4674229.199
student:03034,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,directly_reviewed,own_mark,student_digitised,447639.614,4673017.287
student:03035,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,446677.252,4672540.335
student:03036,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449960.507,4672298.992
student:03037,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,450363.541,4672609.300
student:03038,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,450311.270,4672678.560
student:03039,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,451358.919,4672920.976
student:03040,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,453730.818,4672859.748
student:03041,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,directly_reviewed,own_mark,student_digitised,453821.761,4671996.106
student:03042,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,455903.139,4672503.388
student:03043,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,456990.495,4671792.438
student:03044,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,456137.957,4671825.308
student:03045,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,447100.361,4671474.549
student:03046,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,439119.888,4670574.839
student:03047,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,447199.942,4670402.487
student:03048,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449585.286,4670565.662
student:03049,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449979.837,4669976.361
student:03050,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,454624.903,4670185.071
student:03051,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,455615.440,4670679.305
student:03052,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,directly_reviewed,own_mark,student_digitised,454957.151,4670105.878
student:03053,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,456268.164,4670685.005
student:03054,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,451874.347,4669938.392
student:03055,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,449149.821,4669565.650
student:03056,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,441089.023,4669886.349
student:03057,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,441072.188,4668614.814
student:03058,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,445055.222,4686560.208
student:03059,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,454073.523,4684767.751
student:03060,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,454615.751,4684084.549
student:03061,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,453010.423,4683653.745
student:03062,student_standardised,100006e13,K-35-065-2_GManastir_4326,burial_mound,out_of_scope,as_digitised,student_digitised,455161.084,4669364.488
student:03063,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,418652.491,4667424.933
student:03064,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,420313.616,4667557.754
student:03065,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421243.476,4667588.640
student:03066,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,422434.801,4668147.300
student:03067,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,427617.452,4668228.882
student:03068,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,427345.993,4667175.351
student:03069,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428146.631,4667700.596
student:03070,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,directly_reviewed,own_mark,student_digitised,428149.263,4667425.619
student:03071,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428960.845,4668114.420
student:03072,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,433947.756,4667467.467
student:03073,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424801.232,4667416.278
student:03074,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424614.151,4667069.431
student:03075,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,419037.173,4666000.004
student:03076,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,418974.234,4665282.791
student:03077,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421850.348,4665902.373
student:03078,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,423241.600,4664925.858
student:03079,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424435.799,4666398.971
student:03080,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,426759.041,4666106.108
student:03081,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,426723.265,4666331.786
student:03082,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428875.104,4666815.119
student:03083,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428748.670,4664844.151
student:03084,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428628.018,4664619.592
student:03085,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428636.639,4664503.969
student:03086,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,directly_reviewed,own_mark,student_digitised,429177.451,4664607.557
student:03087,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,429120.768,4664536.460
student:03088,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,422450.340,4664200.229
student:03089,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421784.185,4664009.013
student:03090,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,proxy_confirmed,claimant_mark,student_digitised,418881.660,4665359.283
student:03091,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,417913.537,4665786.165
student:03092,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,429415.316,4666299.804
student:03093,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,431224.081,4666404.311
student:03094,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,proxy_confirmed,claimant_mark,student_digitised,433273.601,4665525.444
student:03095,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,434237.200,4662503.531
student:03096,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428668.674,4663742.384
student:03097,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428702.075,4663575.132
student:03098,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,428547.876,4663553.505
student:03099,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424922.310,4664364.161
student:03100,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424736.105,4664279.011
student:03101,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,418158.900,4664070.964
student:03102,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,418466.922,4664729.088
student:03103,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,417933.491,4662815.067
student:03104,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,418229.491,4662308.426
student:03105,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,419931.067,4662688.410
student:03106,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421649.851,4662078.158
student:03107,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,424013.333,4663420.233
student:03108,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,proxy_confirmed,claimant_mark,student_digitised,418592.638,4658028.570
student:03109,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,420377.611,4657993.116
student:03110,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,420864.440,4657882.955
student:03111,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421385.556,4657761.464
student:03112,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421221.142,4657980.399
student:03113,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,421133.349,4658078.622
student:03114,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,423310.869,4657766.120
student:03115,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,432727.194,4658488.896
student:03116,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435012.391,4656970.213
student:03117,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435889.182,4657042.146
student:03118,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435614.262,4657241.239
student:03119,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435503.027,4656636.396
student:03120,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,419888.401,4657058.948
student:03121,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,429394.143,4654273.927
student:03122,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,429309.788,4653526.060
student:03123,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,429641.290,4653589.277
student:03124,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435777.105,4654628.075
student:03125,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435877.522,4654525.830
student:03126,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435755.934,4654416.423
student:03127,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435638.987,4654250.964
student:03128,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,437207.410,4652126.913
student:03129,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,436136.051,4651213.335
student:03130,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,423484.143,4652056.940
student:03131,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,directly_reviewed,own_mark,student_digitised,423534.679,4651945.128
student:03132,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,directly_reviewed,own_mark,student_digitised,420244.385,4651152.232
student:03133,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,434446.386,4650458.455
student:03134,student_standardised,100005e13,K-35-065-3_Glavan_4326,burial_mound,out_of_scope,as_digitised,student_digitised,435429.597,4650560.715
student:03135,student_standardised,100002e13,K-35-065-3_Glavan_4326,burial_mound,directly_reviewed,own_mark,student_digitised,435370.983,4649868.519
student:03136,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,443551.751,4668035.157
student:03137,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,446540.019,4667205.734
student:03138,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,448372.589,4667456.479
student:03139,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,455864.900,4667313.922
student:03140,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,456463.109,4667643.364
student:03141,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457091.642,4664987.246
student:03142,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,454567.650,4665080.766
student:03143,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,453996.043,4665039.550
student:03144,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,453029.640,4666558.744
student:03145,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,448486.487,4666805.637
student:03146,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,443450.269,4665497.394
student:03147,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,454098.050,4664547.584
student:03148,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,456690.947,4664474.300
student:03149,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457129.786,4664826.983
student:03150,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457616.174,4663725.718
student:03151,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,455444.330,4663251.665
student:03152,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,448818.399,4660348.387
student:03153,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,455508.056,4660103.117
student:03154,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457552.869,4660847.889
student:03155,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457351.277,4660077.232
student:03156,student_standardised,100006e13,K-35-065-4,burial_mound,proxy_confirmed,claimant_mark,student_digitised,458002.184,4659889.417
student:03157,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,457375.356,4659835.257
student:03158,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,452714.774,4658980.006
student:03159,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,448898.321,4659493.542
student:03160,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,447061.057,4657821.159
student:03161,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,449026.014,4657820.938
student:03162,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,452266.379,4657158.222
student:03163,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,453451.951,4657935.045
student:03164,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,454065.613,4657554.988
student:03165,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,450455.801,4656294.583
student:03166,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,447705.261,4656763.105
student:03167,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,447821.201,4655520.109
student:03168,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,441643.760,4656266.487
student:03169,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,438069.868,4654664.061
student:03170,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,438551.416,4654269.647
student:03171,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,438118.620,4654415.791
student:03172,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,438711.033,4654431.475
student:03173,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,438783.728,4654745.153
student:03174,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,447289.541,4652402.904
student:03175,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,440467.700,4651753.746
student:03176,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,439783.870,4650317.040
student:03177,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,439947.748,4650336.448
student:03178,student_standardised,100006e13,K-35-065-4,burial_mound,out_of_scope,as_digitised,student_digitised,440548.436,4650667.092
student:03179,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,462432.853,4686602.201
student:03180,student_standardised,100002e13,K-35-066-1,bench_mark_on_mound,directly_reviewed,own_mark,student_digitised,460350.589,4670854.958
student:03181,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,460112.304,4672609.966
student:03182,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,460236.974,4672820.717
student:03183,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,460080.144,4676602.354
student:03184,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,461920.038,4674269.136
student:03185,student_standardised,100002e13,K-35-066-1,bench_mark_on_mound,directly_reviewed,own_mark,student_digitised,461585.491,4669713.810
student:03186,student_standardised,100002e13,K-35-066-1,burial_mound,directly_reviewed,own_mark,student_digitised,462646.364,4685031.567
student:03187,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463468.312,4685496.674
student:03188,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463013.557,4685246.006
student:03189,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463306.485,4685083.383
student:03190,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463378.243,4684909.971
student:03191,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463423.076,4684380.580
student:03192,student_standardised,100002e13,K-35-066-1,burial_mound,directly_reviewed,own_mark,student_digitised,463868.218,4684132.808
student:03193,student_standardised,100002e13,K-35-066-1,burial_mound,directly_reviewed,own_mark,student_digitised,463827.799,4684087.938
student:03194,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463571.364,4683858.640
student:03195,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,463710.403,4680256.331
student:03196,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,462987.996,4678197.817
student:03197,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,465558.665,4680282.602
student:03198,student_standardised,100002e13,K-35-066-1,settlement_mound,directly_reviewed,own_mark,student_digitised,465665.167,4675894.751
student:03199,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,465985.125,4670698.140
student:03200,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466029.487,4670788.944
student:03201,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466446.280,4671823.604
student:03202,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466246.459,4683450.936
student:03203,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466887.566,4685322.543
student:03204,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466962.041,4685285.474
student:03205,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467046.002,4685331.442
student:03206,student_standardised,100002e13,K-35-066-1,burial_mound,proxy_confirmed,claimant_mark,student_digitised,467166.532,4685199.418
student:03207,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467493.698,4684649.979
student:03208,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467724.372,4683706.175
student:03209,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467833.818,4681073.635
student:03210,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467114.622,4680993.048
student:03211,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467196.887,4680930.495
student:03212,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467691.509,4680895.273
student:03213,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467283.704,4680851.739
student:03214,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,466970.235,4679594.484
student:03215,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467181.581,4677439.784
student:03216,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467620.411,4676358.600
student:03217,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,467689.365,4675453.419
student:03218,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,468081.454,4670349.435
student:03219,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,468263.626,4670393.986
student:03220,student_standardised,100002e13,K-35-066-1,burial_mound,out_of_scope,as_digitised,student_digitised,468657.450,4670889.372
