order_index,tile_name,map_name,tier,verdict,mark_index,x_px,y_px,x_world,y_world,symbol,note,reviewed_at,pass_id
317,K-35-066-1_x3360_y672.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:28:22.667648+00:00,20260906T022822667658
318,K-35-066-1_x3360_y2016.png,K-35-066-1,census,mound,0,61.8,319.3,475737.15,4675147.57,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:28:47.090781+00:00,20260906T022847090794
319,K-35-066-1_x3360_y2352.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:28:54.427876+00:00,20260906T022854427886
320,K-35-066-1_x3696_y672.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:29:08.167680+00:00,20260906T022908167693
321,K-35-065-2_GManastir_4326_x4032_y2016.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:29:10.330714+00:00,20260906T022910330726
322,K-35-065-2_GManastir_4326_x4032_y2352.png,K-35-065-2_GManastir_4326,census,no_mounds,0,,,,,,,2026-09-06T02:29:12.230718+00:00,20260906T022912230731
323,K-35-066-1_x0_y2016.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:29:18.136681+00:00,20260906T022918136693
324,K-35-066-1_x336_y2352.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:29:22.164048+00:00,20260906T022922164058
325,K-35-054-4_Voynika_x3024_y3360.png,K-35-054-4_Voynika,census,no_mounds,0,,,,,,,2026-09-06T02:29:28.482955+00:00,20260906T022928482966
326,K-35-054-4_Voynika_x3024_y3696.png,K-35-054-4_Voynika,census,no_mounds,0,,,,,,,2026-09-06T02:29:29.530715+00:00,20260906T022929530727
327,K-35-066-2_x3024_y0.png,K-35-066-2,census,no_mounds,0,,,,,,,2026-09-06T02:29:35.855815+00:00,20260906T022935855831
328,K-35-066-1_x4032_y1344.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:29:37.251496+00:00,20260906T022937251509
329,K-35-066-2_x0_y1344.png,K-35-066-2,census,no_mounds,0,,,,,,,2026-09-06T02:29:40.794848+00:00,20260906T022940794860
330,K-35-066-2_x1008_y3360.png,K-35-066-2,census,no_mounds,0,,,,,,,2026-09-06T02:29:46.745852+00:00,20260906T022946745862
331,K-35-066-2_x672_y3360.png,K-35-066-2,census,no_mounds,0,,,,,,,2026-09-06T02:29:51.034301+00:00,20260906T022951034313
332,K-35-066-4_x1008_y0.png,K-35-066-4,census,no_mounds,0,,,,,,,2026-09-06T02:29:55.877931+00:00,20260906T022955877943
333,K-35-066-4_x672_y0.png,K-35-066-4,census,no_mounds,0,,,,,,,2026-09-06T02:30:02.573627+00:00,20260906T023002573639
334,K-35-066-3_x1344_y1008.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:14.622936+00:00,20260906T023014622949
335,K-35-066-3_x2688_y336.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:24.017092+00:00,20260906T023024017103
336,K-35-066-1_x3360_y3696.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:30:26.079270+00:00,20260906T023026079281
337,K-35-066-1_x3696_y3696.png,K-35-066-1,census,no_mounds,0,,,,,,,2026-09-06T02:30:27.295019+00:00,20260906T023027295032
338,K-35-066-3_x3696_y0.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:29.009233+00:00,20260906T023029009245
339,K-35-066-3_x336_y1008.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:34.509033+00:00,20260906T023034509042
340,K-35-066-3_x336_y672.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:42.396996+00:00,20260906T023042397008
341,K-35-066-3_x672_y1008.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:46.485323+00:00,20260906T023046485335
342,K-35-066-3_x672_y672.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:52.517786+00:00,20260906T023052517798
343,K-35-066-3_x3024_y1008.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:30:57.243024+00:00,20260906T023057243036
344,K-35-066-3_x3360_y1008.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:31:00.648186+00:00,20260906T023100648198
345,K-35-066-3_x1008_y1344.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:31:07.573673+00:00,20260906T023107573684
346,K-35-066-3_x2352_y2352.png,K-35-066-3,census,no_mounds,0,,,,,,,2026-09-06T02:31:14.885369+00:00,20260906T023114885381
347,K-35-066-4_x336_y336.png,K-35-066-4,census,no_mounds,0,,,,,,,2026-09-06T02:31:19.436304+00:00,20260906T023119436316
348,K-35-066-4_x1680_y3024.png,K-35-066-4,census,no_mounds,0,,,,,,,2026-09-06T02:31:26.913837+00:00,20260906T023126913849
349,K-35-066-4_x1680_y3360.png,K-35-066-4,census,no_mounds,0,,,,,,,2026-09-06T02:31:34.040778+00:00,20260906T023134040793
350,K-35-067-1_x3696_y2016.png,K-35-067-1,census,no_mounds,0,,,,,,,2026-09-06T02:31:44.743265+00:00,20260906T023144743277
351,K-35-067-1_x3696_y2352.png,K-35-067-1,census,mound,0,209.0,0.0,519462.11,4674999.79,Hairy brown circle,,2026-09-06T02:32:13.464738+00:00,20260906T023213464749
352,K-35-067-1_x672_y2016.png,K-35-067-1,census,no_mounds,0,,,,,,,2026-09-06T02:34:50.844381+00:00,20260906T023450844393
353,K-35-067-1_x2016_y2352.png,K-35-067-1,census,no_mounds,0,,,,,,,2026-09-06T02:34:59.216850+00:00,20260906T023459216862
354,K-35-067-2_x1344_y2352.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:06.243550+00:00,20260906T023506243573
355,K-35-067-2_x1344_y672.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:14.954278+00:00,20260906T023514954301
356,K-35-067-2_x1344_y336.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:29.656186+00:00,20260906T023529656197
357,K-35-067-2_x672_y1344.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:35.213105+00:00,20260906T023535213130
358,K-35-067-2_x672_y1680.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:40.472481+00:00,20260906T023540472493
359,K-35-067-2_x2688_y2016.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:35:47.760583+00:00,20260906T023547760596
360,K-35-067-2_x1680_y2688.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:07.242916+00:00,20260906T023607242928
361,K-35-067-2_x2688_y2688.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:12.697164+00:00,20260906T023612697174
362,K-35-067-2_x2688_y3024.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:26.461831+00:00,20260906T023626461842
363,K-35-067-2_x672_y2688.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:32.359239+00:00,20260906T023632359250
364,K-35-067-1_x4032_y3360.png,K-35-067-1,census,no_mounds,0,,,,,,,2026-09-06T02:36:35.356502+00:00,20260906T023635356514
365,K-35-067-2_x0_y3360.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:40.298779+00:00,20260906T023640298788
366,K-35-067-2_x1344_y3360.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:45.772266+00:00,20260906T023645772282
367,K-35-067-2_x2688_y3360.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:36:50.480771+00:00,20260906T023650480783
368,K-35-067-4_x2688_y0.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:01.561656+00:00,20260906T023701561668
369,K-35-067-3_x2016_y672.png,K-35-067-3,census,no_mounds,0,,,,,,,2026-09-06T02:37:08.257014+00:00,20260906T023708257026
370,K-35-067-3_x0_y1344.png,K-35-067-3,census,no_mounds,0,,,,,,,2026-09-06T02:37:14.522611+00:00,20260906T023714522623
371,K-35-067-2_x1344_y3696.png,K-35-067-2,census,no_mounds,0,,,,,,,2026-09-06T02:37:15.471395+00:00,20260906T023715471405
372,K-35-067-4_x1344_y0.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:21.354624+00:00,20260906T023721354636
373,K-35-067-4_x3696_y336.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:29.434249+00:00,20260906T023729434261
374,K-35-067-4_x2016_y672.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:36.050138+00:00,20260906T023736050149
375,K-35-067-3_x4032_y672.png,K-35-067-3,census,no_mounds,0,,,,,,,2026-09-06T02:37:38.132660+00:00,20260906T023738132672
376,K-35-067-4_x0_y672.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:46.834571+00:00,20260906T023746834586
377,K-35-067-4_x1680_y2016.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:37:54.651950+00:00,20260906T023754651962
378,K-35-067-4_x2688_y1008.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:38:00.099176+00:00,20260906T023800099186
379,K-35-067-4_x2688_y1344.png,K-35-067-4,census,mound,0,176.0,0.5,534889.42,4661629.24,Hairy brown circle,,2026-09-06T02:38:34.874747+00:00,20260906T023834874763
379,K-35-067-4_x2688_y1344.png,K-35-067-4,census,mound,1,258.5,212.0,535303.92,4660566.62,Hairy brown circle,,2026-09-06T02:38:34.874865+00:00,20260906T023834874869
380,K-35-067-4_x2016_y2016.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:38:43.034530+00:00,20260906T023843034542
381,K-35-067-4_x1680_y672.png,K-35-067-4,census,no_mounds,0,,,,,,,2026-09-06T02:38:52.371754+00:00,20260906T023852371766
382,K-35-074-1_x336_y672.png,K-35-074-1,census,no_mounds,0,,,,,,,2026-09-06T02:39:00.076923+00:00,20260906T023900076932
383,K-35-074-1_x2016_y3024.png,K-35-074-1,census,no_mounds,0,,,,,,,2026-09-06T02:39:07.361667+00:00,20260906T023907361676
384,K-35-074-1_x3024_y3024.png,K-35-074-1,census,no_mounds,0,,,,,,,2026-09-06T02:39:14.215312+00:00,20260906T023914215323
385,K-35-062-4_Asenovgrad_4326_x3024_y3696.png,K-35-062-4_Asenovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:39:20.345710+00:00,20260906T023920345721
386,K-35-074-2_x3024_y0.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:39:24.361777+00:00,20260906T023924361788
387,K-35-074-2_x3696_y336.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:39:28.726857+00:00,20260906T023928726869
388,K-35-074-2_x336_y3024.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:39:38.095092+00:00,20260906T023938095105
389,K-35-074-2_x336_y3360.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:39:42.747937+00:00,20260906T023942747949
390,K-35-075-1_x672_y1680.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:39:49.848195+00:00,20260906T023949848208
391,K-35-075-1_x672_y2016.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:40:01.703270+00:00,20260906T024001703280
392,K-35-074-2_x4032_y1008.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:40:04.622908+00:00,20260906T024004622919
393,K-35-074-2_x4032_y672.png,K-35-074-2,census,no_mounds,0,,,,,,,2026-09-06T02:40:11.085661+00:00,20260906T024011085671
394,K-35-075-1_x0_y672.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:40:16.202717+00:00,20260906T024016202731
395,K-35-075-1_x336_y1008.png,K-35-075-1,census,mound,0,168.2,383.0,336336.01,4644665.57,Hairy brown circle,,2026-09-06T02:40:34.504645+00:00,20260906T024034504655
396,K-35-075-1_x336_y1344.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:40:41.460001+00:00,20260906T024041460013
397,K-35-075-1_x1008_y2016.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:40:48.161414+00:00,20260906T024048161426
398,K-35-075-1_x336_y2016.png,K-35-075-1,census,no_mounds,0,,,,,,,2026-09-06T02:46:15.450076+00:00,20260906T024615450087
399,K-35-075-2_x3024_y1008.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:46:26.944154+00:00,20260906T024626944166
400,K-35-075-2_x3024_y672.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:46:37.172642+00:00,20260906T024637172654
401,K-35-075-2_x3360_y336.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:46:50.084198+00:00,20260906T024650084210
402,K-35-075-2_x336_y672.png,K-35-075-2,census,mound,0,329.3,150.6,357906.41,4647073.01,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:47:20.826053+00:00,20260906T024720826065
403,K-35-075-2_x1344_y1008.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:31.244968+00:00,20260906T024731244978
404,K-35-075-2_x1680_y1008.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:36.112107+00:00,20260906T024736112119
405,K-35-075-2_x3696_y2016.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:45.479031+00:00,20260906T024745479043
406,K-35-075-2_x3696_y2352.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:50.270925+00:00,20260906T024750270937
407,K-35-075-2_x4032_y2352.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:52.422993+00:00,20260906T024752423005
408,K-35-075-2_x1008_y2688.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:47:58.807497+00:00,20260906T024758807509
409,K-35-075-2_x3360_y3024.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:48:03.290391+00:00,20260906T024803290403
410,K-35-075-2_x3696_y3024.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:48:43.936545+00:00,20260906T024843936558
411,K-35-075-2_x1344_y3024.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:48:52.069544+00:00,20260906T024852069556
412,K-35-075-2_x3360_y3360.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:01.319329+00:00,20260906T024901319347
413,K-35-075-2_x3696_y3360.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:08.503049+00:00,20260906T024908503060
414,K-35-075-2_x3024_y3024.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:15.004119+00:00,20260906T024915004131
415,K-35-075-2_x3024_y3360.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:20.639153+00:00,20260906T024920639164
416,K-35-075-4_x1008_y672.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:49:29.207018+00:00,20260906T024929207030
417,K-35-075-4_x1344_y672.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:49:40.030630+00:00,20260906T024940030642
418,K-35-075-2_x1680_y3360.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:50.631282+00:00,20260906T024950631303
419,K-35-075-2_x1680_y3696.png,K-35-075-2,census,no_mounds,0,,,,,,,2026-09-06T02:49:51.629455+00:00,20260906T024951629466
420,K-35-075-4_x1680_y0.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:49:56.565100+00:00,20260906T024956565112
421,K-35-075-4_x1008_y1008.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:50:00.536463+00:00,20260906T025000536475
422,K-35-075-4_x2688_y1008.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:50:03.618169+00:00,20260906T025003618180
423,K-35-075-4_x2688_y2016.png,K-35-075-4,census,no_mounds,0,,,,,,,2026-09-06T02:50:06.293405+00:00,20260906T025006293417
424,K-35-064-3_Dimitrovgrad_4326_x1344_y3696.png,K-35-064-3_Dimitrovgrad_4326,census,no_mounds,0,,,,,,,2026-09-06T02:50:09.618640+00:00,20260906T025009618650
425,K-35-076-1_x1344_y0.png,K-35-076-1,census,mound,0,202.8,102.2,383101.69,4650305.43,Hairy brown circle,,2026-09-06T02:50:39.879810+00:00,20260906T025039879820
426,K-35-076-1_x1008_y3360.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:50:45.433278+00:00,20260906T025045433298
427,K-35-076-1_x2352_y3360.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:51:00.265244+00:00,20260906T025100265255
428,K-35-076-1_x2688_y3360.png,K-35-076-1,census,mound,0,90.5,146.3,389299.87,4633175.27,Known (yellow) mound is NOT a mound — GT error,,2026-09-06T02:51:29.694002+00:00,20260906T025129694012
429,K-35-076-1_x2688_y3024.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:51:40.565605+00:00,20260906T025140565618
430,K-35-076-1_x3024_y3024.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:51:45.142407+00:00,20260906T025145142419
431,K-35-076-1_x3024_y3360.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:51:50.609816+00:00,20260906T025150609828
432,K-35-076-1_x672_y2352.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:01.147230+00:00,20260906T025201147242
433,K-35-076-1_x2688_y1344.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:14.257945+00:00,20260906T025214257957
434,K-35-076-1_x3024_y1344.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:17.266048+00:00,20260906T025217266060
435,K-35-076-1_x1680_y1008.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:30.181514+00:00,20260906T025230181526
436,K-35-076-1_x3024_y1008.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:33.710643+00:00,20260906T025233710655
437,K-35-076-1_x3360_y1008.png,K-35-076-1,census,no_mounds,0,,,,,,,2026-09-06T02:52:38.601409+00:00,20260906T025238601421
438,K-35-076-2_x1008_y2688.png,K-35-076-2,census,no_mounds,0,,,,,,,2026-09-06T02:52:44.339197+00:00,20260906T025244339209
439,K-35-076-2_x1344_y2688.png,K-35-076-2,census,no_mounds,0,,,,,,,2026-09-06T02:52:51.383203+00:00,20260906T025251383216
440,K-35-076-2_x1344_y3024.png,K-35-076-2,census,no_mounds,0,,,,,,,2026-09-06T02:52:56.838451+00:00,20260906T025256838463
441,K-35-076-2_x2688_y3360.png,K-35-076-2,census,no_mounds,0,,,,,,,2026-09-06T02:53:02.172166+00:00,20260906T025302172178
442,K-35-076-2_x672_y1344.png,K-35-076-2,census,no_mounds,0,,,,,,,2026-09-06T02:53:07.377101+00:00,20260906T025307377111
443,K-35-076-3_x2352_y336.png,K-35-076-3,census,no_mounds,0,,,,,,,2026-09-06T02:53:13.468124+00:00,20260906T025313468136
444,K-35-076-3_x2352_y672.png,K-35-076-3,census,no_mounds,0,,,,,,,2026-09-06T02:53:18.833847+00:00,20260906T025318833856
445,K-35-076-3_x0_y1008.png,K-35-076-3,census,no_mounds,0,,,,,,,2026-09-06T02:53:24.506729+00:00,20260906T025324506742
446,K-35-076-3_x336_y1008.png,K-35-076-3,census,no_mounds,0,,,,,,,2026-09-06T02:53:28.985455+00:00,20260906T025328985467
447,K-35-076-3_x2016_y2688.png,K-35-076-3,census,no_mounds,0,,,,,,,2026-09-06T02:53:35.053493+00:00,20260906T025335053505
448,K-35-076-4_x336_y1008.png,K-35-076-4,census,no_mounds,0,,,,,,,2026-09-06T02:53:41.394741+00:00,20260906T025341394752
449,K-35-076-4_x672_y1008.png,K-35-076-4,census,no_mounds,0,,,,,,,2026-09-06T02:53:45.524962+00:00,20260906T025345524974
450,K-35-077-1_x3024_y1008.png,K-35-077-1,census,no_mounds,0,,,,,,,2026-09-06T02:53:54.205130+00:00,20260906T025354205141
451,K-35-077-1_x3024_y3024.png,K-35-077-1,census,no_mounds,0,,,,,,,2026-09-06T02:54:05.124056+00:00,20260906T025405124066
452,K-35-077-1_x3696_y3360.png,K-35-077-1,census,no_mounds,0,,,,,,,2026-09-06T02:54:14.869265+00:00,20260906T025414869277
453,K-35-077-2_x0_y1680.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:54:26.199520+00:00,20260906T025426199532
454,K-35-077-2_x1344_y2016.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:54:33.165638+00:00,20260906T025433165649
455,K-35-077-2_x1680_y2016.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:54:38.386944+00:00,20260906T025438386955
456,K-35-077-2_x672_y2688.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:54:46.664578+00:00,20260906T025446664588
457,K-35-077-2_x1008_y2688.png,K-35-077-2,census,mound,0,68.7,293.8,443012.6,4635000.37,Hairy brown circle,,2026-09-06T02:55:12.134856+00:00,20260906T025512134868
458,K-35-077-2_x1008_y3024.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:55:23.063067+00:00,20260906T025523063078
459,K-35-077-2_x1344_y3360.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:55:33.410526+00:00,20260906T025533410545
460,K-35-077-2_x1680_y3360.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:55:48.344689+00:00,20260906T025548344706
461,K-35-077-2_x2016_y3360.png,K-35-077-2,census,mound,0,325.3,172.3,449375.55,4632230.49,Hairy brown circle,,2026-09-06T02:56:20.150824+00:00,20260906T025620150835
462,K-35-077-2_x3024_y3360.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:56:29.896324+00:00,20260906T025629896336
463,K-35-077-2_x3696_y3360.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:56:34.349691+00:00,20260906T025634349703
464,K-35-077-1_x4032_y1008.png,K-35-077-1,census,no_mounds,0,,,,,,,2026-09-06T02:56:37.655166+00:00,20260906T025637655178
465,K-35-077-1_x4032_y1344.png,K-35-077-1,census,no_mounds,0,,,,,,,2026-09-06T02:56:39.709447+00:00,20260906T025639709459
466,K-35-077-2_x0_y1008.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:56:51.803795+00:00,20260906T025651803807
467,K-35-077-2_x0_y1344.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:57:01.780709+00:00,20260906T025701780721
468,K-35-077-3_x3696_y1008.png,K-35-077-3,census,mound,0,383.0,2.7,437175.04,4626617.16,Hairy brown circle,,2026-09-06T02:57:29.328881+00:00,20260906T025729328891
469,K-35-077-3_x4032_y1008.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:57:43.304409+00:00,20260906T025743304421
470,K-35-077-3_x2016_y1008.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:57:51.951644+00:00,20260906T025751951655
471,K-35-077-3_x1344_y1008.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:57:59.307343+00:00,20260906T025759307355
472,K-35-077-3_x1680_y1008.png,K-35-077-3,census,mound,0,132.5,383.0,425754.25,4624700.84,Hairy black triangle with a dot inside,,2026-09-06T02:58:32.079852+00:00,20260906T025832079870
473,K-35-077-3_x1680_y1344.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:58:44.524451+00:00,20260906T025844524463
474,K-35-077-3_x1344_y2016.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:58:51.274183+00:00,20260906T025851274194
475,K-35-077-3_x1680_y2016.png,K-35-077-3,census,no_mounds,0,,,,,,,2026-09-06T02:58:57.308166+00:00,20260906T025857308176
476,K-35-077-2_x3360_y3696.png,K-35-077-2,census,no_mounds,0,,,,,,,2026-09-06T02:58:58.532603+00:00,20260906T025858532615
477,K-35-077-4_x3360_y0.png,K-35-077-4,census,no_mounds,0,,,,,,,2026-09-06T02:59:02.284246+00:00,20260906T025902284258
